机械安全作业要求：在符合许可范围内操作；使用合适器械作业；设备作业要有专人指挥。,机械安全作业要求：不在符合许可范围内操作；使用合适器械作业；设备作业要有专人指挥。,7
配货作业中的包装主要是运输包装，主要作用是保护货物并将多个零散包装物品放人大小合适的箱子中，实现整箱集中装卸、成组化搬运等，减少搬运次数，降低货损，提高配送效率。,配货作业中的包装主要是指运输包装，其主要作用是为了保护货物并将多个零散包装物品放人大小合适的箱子中，以实现整箱集中装卸、成组化搬运等，同时减少搬运次数，降低货损，提高配送效率。,10
配装：配送中心按存货客户的指令，根据目的地、发货数量、线路等对待发货的物品进行配车并装车的活动。,配装（goods matching）指配送中心按存货客户的指令，根据目的地、发货数量、线路等对待发货的物品进行配车并装车的活动。,10
送货作业：将拣取分类完成之货品作好出货检查，装入合适的容器，做好标志，根据车辆趟次别或厂商别等指示将物品运至出货准备区，最后装车配送，是配送作业的最后一个环节。,送货作业是指将拣取分类完成之货品作好出货检查，装入合适的容器，做好标志，根据车辆趟次别或厂商别等指示将物品运至出货准备区，最后装车配送，是配送作业的最后一个环节。,10
配送运输又称输配送，对整个运输过程有着很重要的影响。属于末端运输、支线运输。,配送运输（又称输配送）属于运输中的末端运输、支线运输，对整个运输过程有着很重要的影响。,10
配送运输有短距离、小批量、高频率的特点。,配送运输通常是一种短距离、小批量、高频率。,10
将客户所需的物品通过运输工具以及一定的运输路线和其他设备送达到客户手中的物流活动称为送货。,送货是指将客户所需的物品通过运输工具以及一定的运输路线和其他设备送达到客户手中的物流活动。 ,10
节约里程法的意义包括：满足客户配送需要；减少配送车辆使用；减少配送车辆使用。,节约里程法的意义：满足客户配送需要；减少配送车辆使用；减少配送车辆使用。,10
集中存储货物，保持合理的库存；控制物流费用；避免迂回运输和相向运输等不合理现象；提高服务质量，扩大销售等都是配送中心规划目标应考虑的因素。,配送中心规划目标应考虑的因素：集中存储货物，保持合理的库存；控制物流费用；避免迂回运输和相向运输等不合理现象；提高服务质量，扩大销售。,10
配送中心规划的原则有：动态原则；低运费原则；服务和竞争原则；交通便利原则；统筹原则。,配送中心规划的原则：动态原则；低运费原则；服务和竞争原则；交通便利原则；统筹原则。,10
配送中心规划的过程：配送中心的设立时机规划；配送中心的类型选择；配送中心的所有者选择；配送中心的地址选择；配送中心的规模选择；配送中心的设施设备选择；配送中心的组织结构和岗位设置。,配送中心规划的程序：配送中心的设立时机规划；配送中心的类型选择；配送中心的所有者选择；配送中心的地址选择；配送中心的规模选择；配送中心的设施设备选择；配送中心的组织结构和岗位设置。,10
配送中心作业方案规划阶段包括：功能流程设计； 平面及设施布置； 信息系统规划； 作业流程设计； 组织结构及人员配置； 制定进度计划；  建设成本的概算 。,配送中心作业方案规划阶段：功能流程设计； 平面及设施布置； 信息系统规划； 作业流程设计； 组织结构及人员配置； 制定进度计划；  建设成本的概算 。,10
配送中心的各个阶段：配送中心评估阶段；配送中心设计阶段；配送中心实施阶段。,配送中心各阶段包括：配送中心评估阶段；配送中心设计阶段；配送中心实施阶段。,10
在一个具有若干供应点及若干个需求点的经济区域内，选一个地址设置配送中心的规划过程称为配送中心选址。,配送中心选址是指在一个具有若干供应点及若干个需求点的经济区域内，选一个地址设置配送中心的规划过程。,10
战略性原则、适应性原则、因地制宜原则、协调性原则、经济性原则等是配送中心的选址原则。,配送中心的选址原则：战略性原则；适应性原则；因地制宜原则；协调性原则；经济性原则。,10
配送中心的选址应考虑的因素包含：尽量靠近客户；尽可能靠近交通干线；尽量将配送中心建在地价便宜、交通方便的郊区；尽可能考虑人力资源方面的问题；尽可能考虑地理、气候等自然条件方面的问题。,配送中心的选址应考虑的因素：尽量靠近客户；尽可能靠近交通干线；尽量将配送中心建在地价便宜、交通方便的郊区；尽可能考虑人力资源方面的问题；尽可能考虑地理、气候等自然条件方面的问题。,10
物流配送中心选址规划所考虑的因素有：经济环境因素  ；自然环境因素；政策环境因素  。,物流配送中心选址规划所考虑的因素 ：经济环境因素  ；自然环境因素；政策环境因素  。,10
配送中心选址前要先确定建设配送中心的数量及网络结构图。,配送中心选址前，首先要确定建设配送中心的数量及网络结构图。,10
重心法是一种精确解析方法，适于单中心选址问题。利用求平面物体重心的原理求物流系统中配送重心的设置位置而得名。,重心法：利用求平面物体重心的原理求物流系统中配送重心的设置位置而得名。是一种精确解析方法，适于单中心选址问题。,10
重心法的假设条件包括：需求量集中于某一点上；不同地点物流节点的建设费用、运营费用相同；运输费用随运输距离成正比增加；运输线路为空间直线。,重心法的假设条件：需求量集中于某一点上；不同地点物流节点的建设费用、运营费用相同；运输费用随运输距离成正比增加；运输线路为空间直线。,10
重心法的优点有：数据容易搜集，计算简单，容易理解。由于通常不需要对物流系统进行整体评估，所以在单一设施选址时常采用解析方法。 ,重心法的优点：数据容易搜集，计算简单，容易理解。由于通常不需要对物流系统进行整体评估，所以在单一设施选址时常采用解析方法。 ,10
重心法的缺点有：一般此法是根据可变成本来进行选址的，没有区分在不同地点物流配送中心或网点所需资本成本的差异；该方法假设运费随距离呈线性变化，而实际生活中运费常常是随距离增大而递减；配送中心和其他网络节点之间的路线通常假定为直线，且被选地址是连续的，这都不符合实际情况。,重心法的缺点：首先，一般此法是根据可变成本来进行选址的，没有区分在不同地点物流配送中心或网点所需资本成本的差异；其次，该方法假设运费随距离呈线性变化，而实际生活中运费常常是随距离增大而递减；另外，配送中心和其他网络节点之间的路线通常假定为直线，且被选地址是连续的，这都不符合实际情况。,10
配送中心总体设计流程包括：基础规划资料分析；规划条件设定；作业功能规划；作业流程规划；作业区域布局规划。,配送中心总体设计流程：基础规划资料分析；规划条件设定；作业功能规划；作业流程规划；作业区域布局规划。,10
作业流程规划以后就可以根据配送中心的运营特性规划所需要的作业区域。其中作业区域包括物流作业区域、辅助作业区域和事务活动区域。,作业流程规划以后，即可根据配送中心的运营特性规划所需要的作业区域。作业区域包括物流作业区域、辅助作业区域和事务活动区域。,10
退货物流作业区的作业项目有：退货；退货卸货；退货点收；退货责任确认；退货良品处理；退货瑕疵品处理；退货废品处理。,退货物流作业区的作业项目包括：退货；退货卸货；退货点收；退货责任确认；退货良品处理；退货瑕疵品处理；退货废品处理。,10
配送中心作业区域规划原则包括：要求物料搬运流程通畅、短捷、方便、往返避免交叉；选择适当的建筑模式，采用适当的高度、跨度、柱距，充分利用建筑的空间；合理划分和协调配置储存区域和其他区作业场所；为工作人员创造安全、舒适的工作环境；具备适应变化的柔性；投资合理。,配送中心作业区域规划原则：要求物料搬运流程通畅、短捷、方便、往返避免交叉；选择适当的建筑模式，采用适当的高度、跨度、柱距，充分利用建筑的空间；合理划分和协调配置储存区域和其他区作业场所；为工作人员创造安全、舒适的工作环境；具备适应变化的柔性；投资合理。,10
相关程度决定因素：两个区域之间传递的物流量的大小，物流量越大，关系密切程度就越高，否则就低；两个区域之间业务交流的频繁程度，如人员接触、文件传递等。前者称物流相关，后者称活动相关或非物流相关。,相关程度决定于两个因素：一是两个区域之间传递的物流量的大小，物流量越大，关系密切程度就越高，否则就低；二是两个区域之间业务交流的频繁程度，如人员接触、文件传递等。前者称物流相关，后者称活动相关或非物流相关。,10
配送中心作业区域规划程序包含：活动关系的分析；区域位置的布置；流程动线分析；实体限制的修正。,配送中心作业区域规划程序：活动关系的分析；区域位置的布置；流程动线分析；实体限制的修正。,10
物流相关分析就是对配送中心各区域间传递的物流量大小进行分析，用物流量的大小表示各功能区域之间的物流相关程度，分为A、E、I、O、U五个等级。,物流相关分析即对配送中心各区域间传递的物流量大小进行分析，用物流量的大小表示各功能区域之间的物流相关程度，分成五个等级，分别用A、E、I、O、U表示。,10
活动相关包括：程序性相关、组织管理上的相关、功能上的相关、环境上的相关。,活动相关可概括为：程序性相关、组织管理上的相关、功能上的相关、环境上的相关。,10
物流企业的绩效考核非常重要，通过物流绩效考核系统的建立、考核、评估等环节进行物流绩效的管理。,物流企业的绩效考核起着非同小可的作用，我们通过物流绩效考核系统的建立、考核、评估等环节进行物流绩效的管理。,10
绩效也称为业绩、效绩、成效等，反映人们从事某一种活动所产生的成绩和成果。,绩效（Performance），也称为业绩、效绩、成效等，反映的是人们从事某一种活动所产生的成绩和成果。,10
绩效管理是指各级管理者和员工为了达到组织目标共同参与的绩效计划制定、绩效实施、绩效评价、绩效评估结果应用、绩效目标提升的持续循环过程，以持续提升个人和组织的绩效。,绩效管理： 各级管理者和员工为了达到组织目标共同参与的绩效计划制定、绩效实施、绩效评价、绩效评估结果应用、绩效目标提升的持续循环过程，以持续提升个人和组织的绩效。,10
持续改善组织和个人绩效，最终实现企业战略目标是绩效管理的根本目的；绩效管理是一种管理思想，渗透在企业管理的整个过程之中，涉及企业文化、战略和计划、组织、人力资源、领导、激励、统计与控制等各个方面。,绩效管理的根本目的：持续改善组织和个人绩效，最终实现企业战略目标；绩效管理作为一种管理思想，渗透在企业管理的整个过程之中，涉及企业文化、战略和计划、组织、人力资源、领导、激励、统计与控制等各个方面。,10
绩效评价又称为“性能评价”或“绩效考核”，是指运用一定的技术方法，采用特定的指标体系，依据统一的评价标准，按照一定的程序，通过定量、定性对比分析，对业绩和效益做出客观、标准的综合判断，真实反映现时状况，预测未来发展前景的管理控制系统。,绩效评价：又称“性能评价”，也译为“绩效考核”，是指运用一定的技术方法，采用特定的指标体系，依据统一的评价标准，按照一定的程序，通过定量、定性对比分析，对业绩和效益做出客观、标准的综合判断，真实反映现时状况，预测未来发展前景的管理控制系统。,10
基于目标对运行结果的衡量是绩效评价。,绩效评价是基于目标对运行结果的衡量。,10
配送中心绩效是指配送中心依据客户订单在组织配送运作过程中的劳动消耗和劳动占用与所创造的物流价值的对比关系或者是配送运作过程中配送中心投入的配送资源与创造的物流价值的对比。,配送中心绩效指配送中心依据客户订单在组织配送运作过程中的劳动消耗和劳动占用与所创造的物流价值的对比关系，或者是配送运作过程中配送中心投入的配送资源与创造的物流价值的对比。,10
对物流价值的事前计划与控制以及事后的分析与评估，以衡量配送中心配送系统和配送活动全过程的投入与产出状况的分析技术与方法是配送中心绩效评价。,配送中心绩效评价是对物流价值的事前计划与控制以及事后的分析与评估，以衡量配送中心配送系统和配送活动全过程的投入与产出状况的分析技术与方法。,10
目前广泛应用的绩效管理框架主要是关键业绩指标法（KPI）和平衡计分法（BSC）。,目前被广泛应用的绩效管理框架主要是关键业绩指标法（Key Performance Indicator，KPI）和平衡计分法（Balance Scorecard，BSC）。,10
配送中心绩效评价的目标包括：改进配送运作程序，调整运作方式；了解配送中心空间、人员、设施、物品、订单、时间、成本、品质、作业规划等各个要素的状况，以便采取改进的措施；评价配送业务各部门和人员的工作绩效，达到激励员工、优化配送运作效率的目的；通过评价服务水平和配送成本，并与以往进行比较分析，向管理者和客户提供绩效评估报告。,配送中心绩效评价的目标：改进配送运作程序，调整运作方式；了解配送中心空间、人员、设施、物品、订单、时间、成本、品质、作业规划等各个要素的状况，以便采取改进的措施；评价配送业务各部门和人员的工作绩效，达到激励员工、优化配送运作效率的目的；通过评价服务水平和配送成本，并与以往进行比较分析，向管理者和客户提供绩效评估报告。,10
配送中心绩效评价的作用包括：提出和追踪配送运作目标及完成情况，并进行不同层次和角度的分析与评价，实现对配送活动的事前控制；判断配送运作目标的可行性和完成程度，进而调整配送目标；提升配送绩效；是企业内部监控的有效工具和方法；分析与评估配送运作的资源素质与能力，确定配送企业发展战略。,配送中心绩效评价的作用：提出和追踪配送运作目标及完成情况，并进行不同层次和角度的分析与评价，实现对配送活动的事前控制；判断配送运作目标的可行性和完成程度，进而调整配送目标；提升配送绩效；是企业内部监控的有效工具和方法；分析与评估配送运作的资源素质与能力，确定配送企业发展战略。,10
通过对组织内部流程的输入端、输出端的关键参数进行设置、取样、计算、分析，衡量流程绩效的一种目标式量化管理指标，把企业的战略目标分解为可操作的工作目标的工具，企业绩效管理的基础是关键绩效指标。,关键绩效指标：是通过对组织内部流程的输入端、输出端的关键参数进行设置、取样、计算、分析，衡量流程绩效的一种目标式量化管理指标，是把企业的战略目标分解为可操作的工作目标的工具，是企业绩效管理的基础。,10
做好绩效管理的关键是建立明确的切实可行的KPI体系。,建立明确的切实可行的KPI体系，是做好绩效管理的关键。,10
选择评价指标的原则包括：能反映组织整体或个别作业单位的业绩；确实反映负责人或经理人的努力程度，同时，对于不是他所能控制的因素也应能适当显示；要有助于问题点的分析，这样才能协助企业找到加强改进的方向。,选择评价指标的原则：选出的指标能反映组织整体或个别作业单位的业绩；选出的指标确实反映负责人或经理人的努力程度，同时，对于不是他所能控制的因素也应能适当显示；选出的指标要有助于问题点的分析，这样才能协助企业找到加强改进的方向。,10
设施是指除人员、设备以外的一切硬件，具体包括办公室、休息室、仓储区、拣货区、收货区和出货区等等区域空间的安排及一些消防设施等周边硬件。 ,设施，指除人员、设备以外的一切硬件，包括办公室、休息室、仓储区、拣货区、收货区和出货区等等区域空间的安排及一些消防设施等周边硬件。 ,10
设施空间利用率是指针对空间利用度、有效度要考虑。一句话，提高单位土地面积的使用效率。,设施空间利用率就是针对空间利用度、有效度要考虑。一句话，提高单位土地面积的使用效率。,10
设施空间利用率的影响因素包括货架、仓储区的储存量、每天理货场地的配货周转次数等。,设施空间利用率要考虑货架、仓储区的储存量、每天理货场地的配货周转次数等。,10
每一个企业经营评估的重要指标是人员作业效率的考核分析。人员利用率评估主要包含：人员编制、员工待遇、人员效率。,对于人员作业效率的考核分析，是每一个企业经营评估的重要指标。人员利用率评估主要从三个方面着手：  人员编制 、员工待遇、人员效率。,10
配送中心的设备主要用于物流作业活动，如：保管、搬运、存储、装卸、配送等。,配送中心的设备主要用于保管、搬运、存储、装卸、配送等物流作业活动。,10
规划是用来拟定根据决策目标应采取的行动，是一种方法；为整个物流活动过程选择合理的作业方式、正确的行动方向是规划的目的。,规划是一种方法，用来拟定根据决策目标应采取的行动；规划的目的是为整个物流活动过程选择合理的作业方式、正确的行动方向。,10
时间最容易看出整体作业能力的高低，是衡量效率最直接的因素。,时间是衡量效率最直接的因素，最容易看出整体作业能力的高低。,10
评估时间效率主要是指掌握单位时间内收入、产出量、作业单元数及各作业时间比率。,评估时间效率，主要是掌握单位时间内收入、产出量、作业单元数及各作业时间比率。,10
直接或间接用于收货、储存保管、拣货配货、流通加工、信息处理和配送作业的费用的总和是配送中心的物流成本。,配送中心的物流成本，是指直接或间接用于收货、储存保管、拣货配货、流通加工、信息处理和配送作业的费用的总和。,10
质量包括商品的质量优劣以及各项物流各项物流作业的特殊的质量指标：如耗损、缺货、呆滞品、维修、退货、延迟交货、事故、误差率等。,质量，不仅包括商品的质量优劣，还包括各项物流各项物流作业的特殊的质量指标：如耗损、缺货、呆滞品、维修、退货、延迟交货、事故、误差率等。,10
进货作业包含接收商品、装卸搬运、码托盘、核对该商品的数量及质量和签单，然后将有关信息书面化等一系列工作。,进货作业包括接收商品、装卸搬运、码托盘、核对该商品的数量及质量（主要是外表质量）和签单，然后将有关信息书面化等一系列工作。,10
空间利用率是进出货作业绩效评估的指标,进出货作业绩效评估指标——空间利用率,10
人员负担和时间耗用是配送中心绩效评价的指标,配送中心绩效评价指标——人员负担和时间耗用,10
储存作业是指对存货或物品做妥善保管，充分利用仓库空间，注重库存控制，减少资金占用，降低保管成本，减少积压、过期、变质物品的物流活动。,储存作业：指对存货或物品做妥善保管，充分利用仓库空间，注重库存控制，减少资金占用，降低保管成本，减少积压、过期、变质物品的物流活动。,10
衡量配送中心每单位存货的库存管理费用是库存管理费率。,库存管理费率：衡量配送中心每单位存货的库存管理费用。,10
呆废货品率是测定配送中心货品损耗影响资金积压的状况。,呆废货品率：用来测定配送中心货品损耗影响资金积压的状况。,10
呆品废品改善对策包括：A验收时力求严格把关，防止不合格货品混入；B检讨储存方法、设备与养护条件，防止货品变质。特别是对货品的有效期管理更应重视。C随时掌握库存水平。特别是滞销品的处置，减少呆废货品积压资金和占用库存。,呆品废品改善对策：A验收时力求严格把关，防止不合格货品混入；B检讨储存方法、设备与养护条件，防止货品变质。特别是对货品的有效期管理更应重视。C随时掌握库存水平。特别是滞销品的处置，减少呆废货品积压资金和占用库存。,10
盘点作业应考虑的问题有：A盘点中，实际存量和账面存量的差异是多少？B这些差异是发生在哪些品项？C每次循环盘点中，有几次确实存在误差？D平均每品项货品发生误差的次数是多少？,盘点作业应考虑的问题：A盘点中，实际存量和账面存量的差异是多少？B这些差异是发生在哪些品项？C每次循环盘点中，有几次确实存在误差？D平均每品项货品发生误差的次数是多少？,10
《物流术语》中规定运输是：用专用运输设备将物品从一个地点向另一地点运送。其中包括集货、分配、搬运、中转、装入、卸下、分散等一系列操作。,我国国家标准《物流术语》对运输的定义是：用专用运输设备将物品从一个地点向另一地点运送。其中包括集货、分配、搬运、中转、装入、卸下、分散等一系列操作。,10
运输主体（人或者是货物）透过运输工具（或交通工具与运输路径），由甲地移动至乙地，完成某个经济目的的行为称为运输。,运输是指运输主体（人或者是货物）透过运输工具（或交通工具与运输路径），由甲地移动至乙地，完成某个经济目的的行为。,10
运输的地位：物流的主要功能要素之一；社会物质生产的必要条件之一 ；可以创造“场所效用”；"第三利润源"的主要源泉。,运输的地位：运输是物流的主要功能要素之一；运输是社会物质生产的必要条件之一 ；运输可以创造“场所效用”；运输是"第三利润源"的主要源泉。,10
马克思将运输称之为“第四个物质生产部门”，它是国民经济的基础和先行。,运输是国民经济的基础和先行，马克思将运输称之为“第四个物质生产部门”。,10
运输方式按运输设备及运输工具可分为：公路运输；铁路运输；水路运输和航空运输；,运输方式按运输设备及运输工具分类：公路运输；铁路运输；水路运输；航空运输；,10
场所效用指同种"物"由于空间场所不同，其使用价值的实现程度则不同，其效益的实现也不同。由于改变场所而最大发挥使用价值，最大限度提高了投入产出比，这就称之为"场所效用"。,场所效用的含义是：同种"物"由于空间场所不同，其使用价值的实现程度则不同，其效益的实现也不同。由于改变场所而最大发挥使用价值，最大限度提高了投入产出比，这就称之为"场所效用"。,10
运输方式按运输范畴可分为干线运输；支线运输；二次运输和厂内运输。,运输方式按运输范畴分类：干线运输；支线运输；二次运输；厂内运输。,10
运输方式按运输作用的不同可分为集货运输和配送运输。,运输方式按运输作用的不同分类：集货运输；配送运输。,10
运输方式按运输中途是否换载可分为直达运输和中转运输。,运输方式按运输中途是否换载分类：直达运输；中转运输；,10
运输系统包括运输线路、运输节点 、运输工具及运输的参与者。,运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。,10
仓库一般只做外观检验和尺寸精度检验两种。,仓库一般只做外观检验。,5
在仓库中，质量验收主要指物品外观检验，由仓库保管职能机构组织进行。,在仓库中，质量验收主要指物品外观检验。,5
物品验收方式分为全验和抽验。,物品验收方式：全验。,5
物品检验内容：数量检验、质量检验,物品检验内容只有数量检验,5
组织结构建立的原则：任务目标原则、精简原则、专业分工与协作原则、指挥统一原则、责权利相结合原则、有效管理幅度原则、稳定性和适应性相结合原则。,任务目标原则、精简原则、责权利相结合原则、有效管理幅度原则、稳定性和适应性相结合原则。,7
一般形成三级仓储管理层次，即决策层、执行监督层和仓库作业层。,决策层。,3
直线制组织结构形式是由一个上级直接管理多个下级的一种组织结构形式。,直线制组织结构形式是由多个上级直接管理多个下级的一种组织结构形式。,7
典型的仓储企业组织结构形式：直线制组织结构形式、直线职能制组织结构形式、事业部制组织结构形式。,直线制组织结构形式和事业部制组织结构形式。,6
直线职能制组织结构形式是在直线制的基础上加上职能部门，这些职能部门分管不同专业，这些职能结构都是某种职能的组合体。,直线职能制组织结构形式是在直线制的基础上加上职能部门，这些职能结构都是某种职能的组合体。,7
事业部制组织结构形式是一种较为复杂的仓储组织结构形式，它是在总公司领导下，以某项职能为事业部，实行统一管理、分散经营的管理方法。,事业部制组织结构形式是一种较为复杂的仓储组织结构形式，以某项职能为事业部，实行统一管理、分散经营的管理方法。,8
在仓储企业中，一般包括保管员、理货员、商品养护员等岗位。,保管员、理货员,6
保管员是指对存储物品进行保存、维护管理的人员。,对存储物品进行保存管理的人员。,6
理货员是指在仓库、配送中心、超市、港口码头等企业中，从事物品整理、拣选、配货、包装、符合、置唛和物品交接、验收、整理、堆码等的人员。,在仓库、配送中心等企业中，从事物品整理、拣选、配货、堆码等的人员。,4
商品养护员是指对库存商品进行保养维护的人员。,对库存商品进行保养维护的人员。,9
仓库管理员是仓库内从事与物品仓储迆管理有关工作的一线操作人员的统称，包括直接从事物品收发、出入库、分拣、理货等工作的人员，不含装卸工，简称仓管员。,是仓库内从事与物品仓储迆管理有关工作的一线操作人员的统称，包括直接从事物品收发、分拣、理货等工作的人员，含装卸工。,7
货架是指用立柱、隔板或横梁等组成的例题储存物品的设施。,货架是指用立柱组成的例题储存物品的设施。,6
货架的作用：充分利用仓容；保护货物；便于存取；便于清点和计量。,保护货物；便于存取；,5
按货架的发展分类：传统式货架、新型货架,传统式货架,5
按货架的结构特点分类：层架、层格架、橱架、抽屉架等,橱架、抽屉架,5
按货架的载货方式分类：悬臂式货架、橱柜式货架、棚板式货架,悬臂式货架、橱柜式货架,6
按货架的封闭程度分类：敞开式货架、半封闭式货架、封闭式货架,按货架的封闭程度分类：敞开式货架,3
按货架的适用性分类：通用货架、专用货架,按货架的适用性分类：通用货架,5
按货架的可动性分类：固定式货架、移动式货架、旋转式货架、组合货架、可调式货架、流动储存货架,按货架的可动性分类：固定式货架、移动式货架,4
托盘式货架又称工业货架，一般采用叉车等装卸设备作业，是以托盘单元方式来保管货物的货架，是机械化、自动化货架仓库的主要组成部分。  ,采用叉车等装卸设备作业，是以托盘单元方式来保管货物的货架。,6
重力式货架是指在货架每层的通道上，都安装有一定坡度的、带有轨道的 导轨，入库的单元货物在重力的作用下，由入库端流向出库端。 ,重力式货架是指在货架每层的通道上，由入库端流向出库端。,4
叉车是指具有各种叉具，能够对物品进行升降和移动以及装卸作业的搬运车辆。,能够对物品进行升降和移动以及装卸作业的搬运车辆。,7
常见的堆垛机有：桥式堆垛机、巷道式堆垛机。,常见的堆垛机有：巷道式堆垛机。,5
叉车的分类：平衡重式叉车、前移式叉车、侧面叉车、拣选叉车、电动插腿式叉车、多方向堆垛叉车、集装箱叉车。,叉车的分类：平衡重式叉车、前移式叉车、侧面叉车、多方向堆垛叉车、集装箱叉车。,7
悬挂梁式起重机，主要分为悬挂单梁式起重机和悬挂双梁式起重机。,悬挂单梁式和悬挂双梁式。,9
托盘是物流过程中承载货物的集装单元化工具之一，是与搬运装卸机械配套使用的重要的集装器具。,托盘是物流过程中承载货物的集装单元化工具之一。,5
轮式托盘也称物流台车，是在箱式托盘、柱式托盘或网箱托盘的底部装上脚轮而成，既便于机械化搬运，又宜于短距离的人力移动。 ,轮式托盘是在箱式托盘、柱式托盘或网箱托盘的底部装上脚轮而成，便于机械化搬运和短距离的人力移动。,9
输送设备一般为连续输送设备，常见的输送设备有如下几种类型：带式输送机、螺旋输送机、滚筒输送机、滚轮式输送机、链条式输送机、链板输送线。,输送设备一般为连续输送设备，常见的输送设备有如下几种类型：滚筒输送机、滚轮式输送机、链条式输送机、链板输送线。,7
仓储主要由以下几个部分组成：物品储存作业区，验收、分发作业区，管理室及生活间，其他辅助设施等。,物品储存作业区，验收、分发作业区等。,5
库区布局是指一个仓库的各个组成部分，如库存、货棚、货场、辅助建筑物、铁路专运线、库内道路、附属固定设备等。,库区布局是指一个仓库的各个组成部分，如库存、辅助建筑物、铁路专运线、库内道路、附属固定设备等。,8
影响仓库平面布置的因素：仓库的专业化程度、仓库的规模和功能。,仓库的专业化程度、仓库的功能。,7
仓库专业化程度主要与库存物品的种类有关。,仓库专业化程度与库存物品有关。,6
仓库平面布置的要求：仓库平面布置要适应仓储作业过程的要求，要有利于仓储作业的顺利进行；仓库平面布置要有利于提高仓储经济效益；仓库平面布置要有利于保证安全和职工的健康。,仓库平面布置的要求：仓库平面布置要有利于提高仓储经济效益；仓库平面布置要有利于保证安全和职工的健康。,6
储位划分的目的：一是为了提高仓库平面和空间利用率，另一方面是为了提高物品保管质量，方便出入库作业，从而降低物品的仓储处置成本。,储位划分的目的：一是为了提高仓库平面和空间利用率，另一方面是为了提高物品保管质量，方便出入库作业。,9
分区分类应考虑的因素：物品所需的储存条件；仓库空间利用率；地坪载荷；仓库设施条件。,分区分类应考虑的因素：仓库设施条件。,3
储位划分的依据：分区分类应考虑的因素；分区分类方法。,储位划分的依据：分区分类方法。,5
仓库空间利用率的高低是衡量仓库经营管理水平的重要指标。,仓库空间利用率的高低衡量了仓库经营管理水平。,9
仓库内部平面布局有：横列式、纵列式、混合式。,仓库内部平面布局有：横列式、混合式。,7
仓库内部空间布局也称为仓库内部竖向布局，指储存物品在仓库立体空间上的布局，其目的在于充分有效地利用仓库空间。,仓库内部空间布局指储存物品在仓库立体空间上的布局，其目的在于利用仓库空间。,8
空间布局的主要形式有：物品堆垛；利用货架；采用架上平台。,采用架上平台。,3
储位编码：是指将库房、货场、货棚、货架按物品存放的具体位置顺序，统一编列号码，并作出明显标志。,储位编码是指将库房、货架按物品存放的具体位置顺序，统一编列号码，并作出明显标志。,8
储位编码包括：库房编号、库房内货位编号、货架上的货位编号、货场货位编号。,货场货位编号。,2
储位划分的形式包括：仓库内部平面布局、仓库内部空间布局。,储位划分的形式包括：仓库内部空间布局。,5
仓库防火防爆的具体措施：控制可燃物；隔绝空气；消除引火源；阻止火势蔓延；灭火器的使用,仓库防火防爆的具体措施：不控制可燃物；不隔绝空气；消除引火源；阻止火势蔓延；灭火器的使用,6
灭火器简略地分为三种：泡沫灭火器、干粉灭火器和二氧化碳灭火器。,泡沫灭火器。,3
人力作业的安全操作要求：在合适的作业环境和符合条件下进行作业；尽量采用机械作业；做好安全防护工作；专人指挥；合理安排休息时间。,不在合适的作业环境和符合条件下进行作业；尽量采用机械作业；做好安全防护工作；合理安排休息时间。,6