机械安全作业要求：在符合许可范围内操作；使用合适器械作业；设备作业要有专人指挥。,许可 操作 器械作业 设备作业 专人指挥,10,机械|安全|作业|要求|：|在|符合|许可|范围|内|操作|；|使用|合适|器械|作业|；|设备|作业|要|有|专人|指挥|。,n|an|vn|n|w|p|v|vn|n|f|v|w|v|a|n|n|w|n|vn|v|v|n|v|w,许可| |操作| |器械|作业| |设备|作业| |专人|指挥,vn|w|vn|w|n|n|w|n|n|w|n|v
矩阵制优点：打破单向领导，加强了管理部门间的联系和配合，有利于信息沟通和共同决策，提高工作的效率；把不同的专业人员组织在一起，有利于激发人们的积极性和创造性，提高技术水平和管理水平；把完成任务所需的各种专业知识和经验集中在一起，提高了管理组织的机动性和灵活性。,单向领导 加强配合 提高效率 积极性 创造性 管理水平 机动性 灵活性,10,矩阵|制|优点|：|打破|单向|领导|，|加强|了|管理|部门|间|的|联系|和|配合|，|有利于|信息沟通|和|共同|决策|，|提高|工作|的|效率|；|把|不同|的|专业|人员|组织|在一起|，|有利于|激发|人们|的|积极性|和|创造性|，|提高|技术|水平|和|管理|水平|；|把|完成|任务|所需|的|各种|专业|知识|和|经验|集中|在一起|，|提高|了|管理|组织|的|机动性|和|灵活性|。,n|v|n|w|v|a|n|w|v|u|vn|n|f|u|vn|c|vn|w|v|vn|c|a|n|w|v|n|u|n|w|p|a|u|a|n|v|v|w|v|v|n|u|n|c|n|w|v|n|n|c|vn|n|w|p|v|n|v|u|r|n|n|c|n|v|v|w|v|u|vn|n|u|n|c|n|w,单向|领导| |加强|配合| |提高|效率| |积极性| |创造性| |管理|水平| |机动性| |灵活性,a|n|w|v|vn|w|v|n|w|n|w|n|w|vn|n|w|n|w|n
矩阵制缺点：组织成员不是固定的，易产生临时的观念，对工作有一定的影响；双重领导，难免发生矛盾，也不易分清责任。,成员不固定 临时观念 双重领导 不易分清责任,10,矩阵|制|缺点|：|组织|成员|不是|固定|的|，|易|产生|临时|的|观念|，|对|工作|有|一定|的|影响|；|双重|领导|，|难免|发生|矛盾|，|也|不易|分|清|责任|。,n|v|n|w|v|n|v|a|u|w|ad|v|a|u|n|w|p|n|v|a|u|vn|w|a|n|w|d|v|n|w|d|ad|v|a|n|w,成员|不|固定| |临时|观念| |双重|领导| |不易|分|清|责任,n|d|a|w|a|n|w|a|n|w|ad|v|a|n
268.订单处理是指：从接到客户订单开始到着手准备拣货之间的作业阶段。通常包括订单确认、存货查询、单据处理等内容。,客户订单 拣货 作业阶段 订单确认 存货查询 单据处理,10,268|.|订单|处理|是|指|：|从|接到|客户|订单|开始|到|着手|准备|拣货|之间|的|作业|阶段|。|通常|包括|订单|确认|、|存货|查询|、|单据|处理|等|内容|。,m|w|n|vn|v|v|w|p|v|n|n|v|v|v|v|vn|f|u|vn|n|w|d|v|n|v|w|n|vn|w|n|vn|u|n|w,客户|订单| |拣货| |作业|阶段| |订单|确认| |存货|查询| |单据|处理,n|n|w|vn|w|vn|n|w|n|v|w|n|vn|w|n|v
订单处理作业所面临的问题：在零售商的订单处理方面——如何简化订货作业；如何提高订货资料；正确性如何快速下单。在配送中心的订单处理方面——如何简化接单作业；如何处理量多繁杂的订货资料；如何掌握订单进度。,零售商 订货作业 订货资料 快速下单 配送中心 接单作业 订货资料 订单进度,10,订单|处理|作业|所|面临|的|问题|：|在|零售商|的|订单|处理|方面|—|—|如何|简化|订货|作业|；|如何|提高|订货|资料|；|正确性|如何|快速|下单|。|在|配送|中心|的|订单|处理|方面|—|—|如何|简化|接单|作业|；|如何|处理|量|多|繁杂|的|订货|资料|；|如何|掌握|订单|进度|。,n|vn|n|u|v|u|n|w|p|n|u|n|vn|n|w|w|r|v|vn|n|w|r|v|vn|n|w|n|r|ad|v|w|p|vn|n|u|n|vn|n|w|w|r|v|vn|n|w|r|v|n|d|a|u|vn|n|w|r|v|n|n|w,零售商| |订货|作业| |订货|资料| |快速|下单| |配送|中心| |接单|作业| |订货|资料| |订单|进度,n|w|vn|n|w|vn|n|w|ad|v|w|vn|n|w|vn|n|w|vn|n|w|n|n
订单处理的方式：人工处理；计算机处理。,人工处理 计算机处理,10,订单|处理|的|方式|：|人工|处理|；|计算机|处理|。,n|v|u|n|w|n|v|w|n|v|w,人工处理| |计算机|处理,vn|w|n|vn
订单处理的主要内容：订单内容确认；订单接收；订单资料输出 ；存货查询及依订单分配存货 。,订单内容确认 订单接收 订单资料输出 存货查询 订单分配存货,10,订单|处理|的|主要|内容|：|订单|内容|确认|；|订单|接收|；|订单|资料|输出| |；|存货|查询|及|依|订单|分配|存货| |。,n|vn|u|a|n|w|n|n|v|w|n|v|w|n|n|vn|w|w|n|vn|c|p|n|v|n|w|w,订单|内容|确认| |订单|接收| |订单|资料|输出| |存货|查询| |订单|分配|存货,n|n|v|w|n|v|w|n|n|vn|w|n|vn|w|n|v|n
订单类型：一般交易订单；兑换券交易订单；现销式交易订单；间接交易订单；合约式交易订单；寄库式交易订单。,一般 兑换券 现销式 间接 合约式 寄库式,10,订单|类型|：|一般|交易|订单|；|兑换券交易|订单|；|现销式|交易|订单|；|间接|交易|订单|；|合约式|交易|订单|；|寄|库式|交易|订单|。,n|n|w|a|n|n|w|nz|n|w|a|vn|n|w|d|v|n|w|a|vn|n|w|v|a|vn|n|w,一般| |兑换券| |现销式| |间接| |合约式| |寄|库式,a|w|n|w|a|w|a|w|a|w|v|n
订单处理的基本原则：要使客户产生信赖感；尽量缩短订货周期；提供紧急订货 ；减少缺货现象；不忽略小客户；装配力求完整；提供对客户有利的包装；要随时提供订单处理的情况。,信赖感 订货周期 紧急订货  缺货现象 小客户 装配 包装 订单处理,10,订单|处理|的|基本原则|：|要|使|客户|产生|信赖感|；|尽量|缩短|订货|周期|；|提供|紧急|订货| |；|减少|缺货|现象|；|不|忽略|小|客户|；|装配力|求|完整|；|提供|对|客户|有利|的|包装|；|要|随时|提供|订单|处理|的|情况|。,n|vn|u|n|w|v|v|n|v|n|w|d|v|vn|n|w|v|a|vn|w|w|v|vn|n|w|d|v|a|n|w|n|v|an|w|v|p|n|a|u|n|w|v|d|v|n|v|u|n|w,信赖感| |订货|周期| |紧急|订货| | |缺货|现象| |小|客户| |装配| |包装| |订单|处理,n|w|vn|n|w|ad|v|w|w|vn|n|w|a|n|w|vn|w|n|w|n|vn
订单处理的基本流程：订单准备；订单传输；订单录入；订单履行；订单跟踪。,订单准备 订单传输 订单录入 订单履行 订单跟踪,10,订单|处理|的|基本|流程|：|订单|准备|；|订单|传输|；|订单|录入|；|订单|履行|；|订单|跟踪|。,n|vn|u|a|n|w|n|v|w|n|vn|w|n|v|w|n|v|w|n|v|w,订单|准备| |订单|传输| |订单|录入| |订单|履行| |订单|跟踪,n|v|w|n|vn|w|n|v|w|n|v|w|n|v
分拣作业就是将用户所订的货物从储存保管处取出，按用户分类、集中、处理、放置。,用户 货物 储存保管处 分类 集中 处理 放置,10,分拣|作业|就是|将|用户|所|订|的|货物|从|储存|保管处|取出|，|按|用户|分类|、|集中|、|处理|、|放置|。,vn|n|v|p|n|u|v|u|n|p|vn|n|v|w|p|n|vn|w|v|w|vn|w|v|w,用户| |货物| |储存|保管处| |分类| |集中| |处理| |放置,n|w|n|w|vn|n|w|vn|w|a|w|vn|w|v
拣货依据：依据拣货信息，拣货信息包括多种形式，最常见的就是拣货单。,拣货信息 拣货单,10,拣货|依据|：|依据|拣货|信息|，|拣货|信息|包括|多种形式|，|最|常见|的|就是|拣|货单|。,vn|n|w|n|vn|n|w|vn|n|v|n|w|d|a|u|v|v|n|w,拣货|信息| |拣|货单,vn|n|w|v|n
拣货目的：正确且迅速地集合客户所订购的货品。,正确 迅速 集合 客户 订购货品,10,拣货|目的|：|正确|且|迅速|地|集合|客户|所|订购|的|货品|。,vn|n|w|a|c|a|u|v|n|u|v|u|n|w,正确| |迅速| |集合| |客户| |订购|货品,a|w|a|w|v|w|n|w|v|n
分拣是使配送不同于一般形式的送货以及其他物流形式的重要支持性工作，是配送中心作业系统的核心。,配送 送货 其他物流形式 配送中心 作业系统 核心,10,分拣|是|使配|送不同于|一般|形式|的|送货|以及|其他|物流|形式|的|重要|支持性|工作|，|是|配送|中心|作业|系统|的|核心|。,vn|v|v|v|a|n|u|vn|c|r|n|n|u|a|n|n|w|v|vn|n|vn|n|u|n|w,配送| |送货| |其他|物流|形式| |配送|中心| |作业|系统| |核心,v|w|vn|w|r|n|n|w|vn|n|w|vn|n|w|n
拣货作业过程，由生成拣货资料、行走或搬运、拣取和分类与集中几个环节组成。,生成拣货资料 行走搬运 拣取 分类 集中,10,拣货|作业|过程|，|由|生成|拣货|资料|、|行走|或|搬运|、|拣取|和|分类|与|集中|几个|环节|组成|。,vn|vn|n|w|p|v|vn|n|w|v|c|v|w|v|c|vn|c|v|m|n|v|w,生成|拣货|资料| |行走|搬运| |拣取| |分类| |集中,v|vn|n|w|v|v|w|v|w|vn|w|v
分拣作业目的在于正确且迅速地集合顾客所订购的商品。,正确 迅速 集合 顾客 订购商品,10,分拣|作业|目的|在于|正确|且|迅速|地|集合|顾客|所|订购|的|商品|。,vn|vn|n|v|a|c|a|u|v|n|u|v|u|n|w,正确| |迅速| |集合| |顾客| |订购|商品,a|w|a|w|v|w|n|w|v|n
拣货单位是指拣货作业中拣取货物的包装单位。订货单位合理化主要是避免过小单位出现在订单中，减少作业量与误差，如订货的最小单位是箱，则不要以单品为拣货单位。  ,拣货作业 拣取货物 包装单位 订货单位 过小单位 作业量 误差 最小单位 箱 单品 拣货单位,10,拣货|单位|是|指|拣货|作业|中|拣取|货物|的|包装|单位|。|订货|单位|合理化|主要|是|避免|过|小|单位|出现|在|订单|中|，|减少|作业量|与|误差|，|如|订货|的|最小|单位|是|箱|，|则|不要|以|单品|为|拣货|单位|。| | ,vn|n|v|v|vn|vn|f|v|n|u|vn|n|w|vn|n|vn|ad|v|v|u|a|n|v|p|n|f|w|v|n|c|n|w|v|v|u|a|n|v|n|w|c|v|p|n|v|vn|n|w|w|w,拣货|作业| |拣取|货物| |包装|单位| |订货|单位| |过小|单位| |作业量| |误差| |最小|单位| |箱| |单品| |拣货|单位,vn|n|w|v|n|w|vn|n|w|vn|n|w|a|n|w|n|w|n|w|a|n|w|n|w|n|w|vn|n
按订单拣取是指分别按每份订单拣货，即分拣完一个订单后，再分拣下一个订单。,订单拣货 分拣 一个订单 分拣 下一个订单,10,按|订单|拣取|是|指|分别|按|每份|订单|拣货|，|即|分拣|完|一个|订单|后|，|再|分拣|下一个|订单|。,p|n|v|v|v|d|p|r|n|v|w|v|v|v|m|n|f|w|d|v|r|n|w,订单|拣货| |分拣| |一个|订单| |分拣| |下一个|订单,n|v|w|vn|w|m|n|w|vn|w|r|n
配送作业中拣货包装单位通常有以下四种：单件、托盘、箱、特殊物品。,单件 托盘 箱 特殊物品,10,配送|作业|中|拣货|包装|单位|通常|有|以下|四种|：|单件|、|托盘|、|箱|、|特殊|物品|。,vn|n|f|v|vn|n|d|v|f|m|w|n|w|n|w|n|w|a|n|w,单件| |托盘| |箱| |特殊|物品,n|w|n|w|n|w|a|n
按订单拣取作业原理是：分拣人员或分拣工具巡回于各个储存点，按订单所列商品及数量，将客户所订购的商品逐一由仓库储位或其它作业区中取出，然后集中在一起的一种传统拣货方式，又称作“摘果式”、“人到货前式”、“订单别拣选” 或“单一顺序拣选”等。  ,分拣人员 分拣工具 储存点 订单 商品 数量 仓库储位 其它作业区 集中 传统拣货方式 摘果式 人到货前式 订单别拣选 单一顺序拣选,10,按|订单|拣取|作业|原理|是|：|分拣|人员|或|分拣|工具|巡回|于|各|个|储存|点|，|按|订单|所|列|商品|及|数量|，|将|客户|所|订购|的|商品|逐一|由|仓库|储位|或|其它|作业|区|中|取出|，|然后|集中|在一起|的|一种|传统|拣货|方式|，|又|称作|“|摘果式|”|、|“|人|到货|前式|”|、|“|订单|别|拣选|”| |或|“|单一|顺序|拣选|”|等|。| | ,p|n|v|vn|n|v|w|vn|n|c|vn|n|v|p|r|q|vn|n|w|p|n|u|v|n|c|n|w|p|n|u|v|u|n|d|p|n|n|c|r|vn|n|f|v|w|c|v|v|u|m|n|vn|n|w|d|v|w|a|w|w|w|n|v|a|w|w|w|n|d|v|w|w|c|w|a|n|v|w|u|w|w|w,分拣|人员| |分拣|工具| |储存|点| |订单| |商品| |数量| |仓库|储位| |其它|作业|区| |集中| |传统|拣货|方式| |摘果式| |人|到货|前式| |订单|别|拣选| |单一|顺序|拣选,vn|n|w|vn|n|w|vn|n|w|n|w|n|w|n|w|n|vn|w|r|vn|n|w|v|w|a|vn|n|w|a|w|n|v|a|w|n|d|v|w|a|n|v
按单分拣作业方法特点：易于实施，配货准确度高，不易出错；各客户分拣相互没有约束；分拣完一个货单，货物便配齐，货物不再落地暂存，可直接装车配送；客户数量不受限制，可在很大范围内波动；对机械化、自动化没有严格要求，不受设备水平限制。,配货 准确度高 分拣没约束 直接装车配送 客户数量 不受限制 机械化 自动化 设备水平 限制,10,按|单|分拣|作业|方法|特点|：|易于|实施|，|配货|准确度|高|，|不易|出错|；|各|客户|分拣|相互|没有|约束|；|分拣|完|一个|货单|，|货物|便|配齐|，|货物|不再|落地|暂存|，|可|直接|装车|配送|；|客户|数量|不受|限制|，|可|在|很大|范围|内|波动|；|对|机械化|、|自动化|没有|严格|要求|，|不受|设备|水平|限制|。,p|n|vn|vn|n|n|w|v|vn|w|vn|n|a|w|ad|v|w|r|n|v|d|v|vn|w|v|v|m|n|w|n|d|v|w|n|d|v|v|w|v|ad|v|v|w|n|n|v|vn|w|v|p|a|n|f|v|w|p|vn|w|vn|v|ad|v|w|v|n|n|vn|w,配货| |准确度|高| |分拣|没|约束| |直接|装车|配送| |客户|数量| |不受|限制| |机械化| |自动化| |设备|水平| |限制,v|w|n|a|w|vn|v|v|w|ad|v|v|w|n|n|w|v|vn|w|vn|w|vn|w|n|n|w|vn
按单拣选产生的问题：商品品种多时，拣货行走路线过长，拣取效率低；    拣取区域大时，搬运系统设计困难；少量、多批次拣取时，会造 成拣货路径重复费高，效率降低。,商品品种 拣货 行走路线 拣取效率低 拣取区域大 搬运系统 设计困难 少量 多批次拣取 拣货路径 重复费高 效率降低,10,按单|拣选|产生|的|问题|：|商品|品种|多|时|，|拣货|行走|路线|过长|，|拣取|效率|低|；| | | | |拣取|区域|大|时|，|搬运|系统|设计|困难|；|少量|、|多批次|拣取|时|，|会|造| |成|拣货|路径|重复费|高|，|效率|降低|。,d|v|v|u|n|w|n|n|a|n|w|v|v|n|a|w|v|n|a|w|w|w|w|w|v|n|a|n|w|v|n|vn|n|w|m|w|m|v|n|w|v|v|w|v|vn|n|n|a|w|n|v|w,商品|品种| |拣货| |行走|路线| |拣取|效率|低| |拣取|区域|大| |搬运|系统| |设计|困难| |少量| |多批次|拣取| |拣货|路径| |重复费|高| |效率|降低,n|n|w|vn|w|v|n|w|v|n|a|w|v|n|a|w|vn|n|w|vn|n|w|m|w|m|v|w|vn|n|w|n|a|w|n|v
批量拣取是把多张订单集合成一批次，按商品品种类别将数量加总后再进行分拣，分拣完后再按客户订单进行分类处理的拣货作业方式，又称“播种式”。,多张订单 集合 一批次 商品 品种类别 数量加总 分拣 客户订单 分类处理 拣货作业方式 播种式,10,批量|拣取|是|把|多张|订单|集合|成|一批次|，|按|商品|品种|类别|将|数量|加|总|后|再|进行|分拣|，|分拣|完|后|再|按|客户|订单|进行|分类|处理|的|拣货|作业|方式|，|又|称|“|播种式|”|。,n|v|v|p|m|n|v|v|m|w|p|n|n|n|p|n|v|a|f|d|v|vn|w|v|v|f|d|p|n|n|v|vn|vn|u|vn|vn|n|w|d|v|w|a|w|w,多|张|订单| |集合| |一批次| |商品| |品种|类别| |数量|加|总| |分拣| |客户|订单| |分类|处理| |拣货|作业|方式| |播种式,a|q|n|w|v|w|m|w|n|w|n|n|w|n|v|a|w|vn|w|n|n|w|vn|vn|w|vn|vn|n|w|n
复合分拣是按单分拣与批量分拣的组合运用，按订单品项、数量和出库频率决定哪些订单适合按单分拣，哪些订单适合批量分拣。,按单分拣 批量分拣 组合运用 订单品项 数量 出库频率 按单分拣 批量分拣,10,复合|分拣|是|按|单|分拣|与|批量|分拣|的|组合|运用|，|按|订单|品项|、|数量|和|出库|频率|决定|哪些|订单|适合|按单|分拣|，|哪些|订单|适合|批量|分拣|。,vn|vn|v|p|n|vn|c|n|vn|u|vn|v|w|p|n|n|w|n|c|vn|n|v|r|n|v|d|v|w|r|n|v|n|vn|w,按单|分拣| |批量|分拣| |组合|运用| |订单|品项| |数量| |出库|频率| |按单|分拣| |批量|分拣,d|v|w|n|vn|w|vd|v|w|n|n|w|n|w|vn|n|w|d|v|w|n|vn
整合按单分拣方式，主要应用在每个订单只有一种品项的场合，为了提高输配送的效率，将某一地区的订单整合成一张拣货单，做一次分拣后，集中捆包出库。它属于按单分拣的一种变形方式,每个订单 一种品项 配送效率 订单整合 拣货单 一次分拣 集中捆包 出库 按单分拣 变形方式,10,整合|按|单|分拣|方式|，|主要|应用|在|每个|订单|只有|一种|品项|的|场合|，|为了|提高|输|配送|的|效率|，|将|某一|地区|的|订单|整合|成|一张|拣|货单|，|做|一次|分拣|后|，|集中|捆|包|出库|。|它|属于|按|单|分拣|的|一种|变形|方式,v|p|n|vn|n|w|ad|v|p|r|n|v|m|n|u|n|w|p|v|vn|vn|u|n|w|p|r|n|u|n|v|v|m|v|n|w|v|m|vn|f|w|ad|v|n|v|w|r|v|p|n|vn|u|m|vn|n,每个|订单| |一种|品项| |配送|效率| |订单|整合| |拣|货单| |一次|分拣| |集中|捆|包| |出库| |按单|分拣| |变形|方式,r|n|w|m|n|w|vn|n|w|n|vn|w|v|n|w|m|vn|w|ad|v|n|w|v|w|d|v|w|vn|n
按单分拣的优点：作业方法简单；订单处理前置时间短；导入容易且作业弹性大；作业员责任明确，作业容易组织；拣货后不必再进行分类作业。,作业方法 简单 订单处理 前置时间短 导入容易 作业弹性大 作业员 责任明确 作业 容易组织 分类作业,10,按单|分拣|的|优点|：|作业|方法|简单|；|订单|处理|前置|时间|短|；|导入|容易|且|作业|弹性|大|；|作业员|责任|明确|，|作业|容易|组织|；|拣货|后|不必|再|进行|分类|作业|。,d|v|u|n|w|n|n|a|w|n|v|vn|n|a|w|v|a|c|vn|n|a|w|n|n|a|w|n|ad|v|w|v|f|d|d|v|vn|vn|w,作业|方法| |简单| |订单|处理| |前置|时间|短| |导入|容易| |作业|弹性|大| |作业员| |责任|明确| |作业| |容易|组织| |分类|作业,vn|n|w|a|w|n|vn|w|vn|n|a|w|v|a|w|vn|n|a|w|n|w|n|a|w|n|w|ad|v|w|vn|vn
批量分拣的优点：合计后拣货、效率较高；盘亏较少。,合计后拣货 效率较高 盘亏较少,10,批量|分拣|的|优点|：|合计|后|拣货|、|效率|较高|；|盘|亏|较少|。,n|vn|u|n|w|v|f|v|w|n|a|w|n|v|a|w,合计|后|拣货| |效率|较高| |盘|亏|较少,v|f|v|w|n|a|w|n|v|a
人至货前拣选方式是指人(或人乘拣选车)到储存区寻找并取出所需要的货物。,人 储存区 货物,10,人|至|货|前|拣选|方式|是|指|人|(|或|人|乘拣|选|车|)|到|储存|区|寻找|并|取出|所|需要|的|货物|。,n|v|n|f|v|n|v|v|n|w|c|n|v|v|n|w|v|vn|n|v|c|v|u|v|u|n|w,人| |储存|区| |货物,n|w|vn|n|w|n
人至货前拣选方式的特点：货物处于静态储存方式，要求货物必须是小型，且出货量较少。,货物 静态 储存方式 货物 小型 出货量较少,10,人|至|货|前|拣选|方式|的|特点|：|货物|处于|静态|储存|方式|，|要求|货物|必须|是|小型|，|且|出货量|较少|。,n|v|n|f|v|n|u|n|w|n|v|n|vn|n|w|v|n|d|v|a|w|c|n|a|w,货物| |静态| |储存|方式| |货物| |小型| |出货量|较少,n|w|n|w|vn|n|w|n|w|a|w|n|a
货至人前拣选方式是指将货物移动到人或拣选机旁，由人或拣选机拣选出所需的货物。,货物 移动 人或拣选机 人或拣选机 拣选 货物,10,货|至|人|前|拣选|方式|是|指|将|货物|移动|到|人|或|拣选机|旁|，|由|人|或|拣选|机拣选出|所需|的|货物|。,n|v|n|f|v|n|v|v|p|n|v|v|n|c|n|f|w|p|n|c|v|v|v|u|n|w,货物| |移动| |人|或|拣选机| |人|或|拣选机| |拣选| |货物,n|w|v|w|n|c|n|w|n|c|n|w|v|w|n
分拣的动作由自动的机械负责，电子信息输入后自动完成分拣作业，无须人手介入。大致可分为合流、分拣识别、分拣分流和分运四个分段。,自动机械 电子信息 分拣作业 合流 分拣识别 分拣分流 分运,10,分拣|的|动作|由|自动|的|机械|负责|，|电子|信息|输入|后|自动|完成|分拣|作业|，|无须|人手|介入|。|大致|可|分为|合流|、|分拣|识别|、|分拣|分流|和|分运|四个|分段|。,vn|u|n|p|a|u|n|v|w|n|n|v|f|ad|v|vn|n|w|d|n|v|w|d|v|v|n|w|vn|vn|w|vn|vn|c|vn|m|vn|w,自动|机械| |电子|信息| |分拣|作业| |合流| |分拣|识别| |分拣|分流| |分运,a|n|w|n|n|w|vn|n|w|n|w|vn|vn|w|vn|vn|w|vn
电子标签拣货系统（DPS）：一种计算机辅助的无纸化的拣货系统，采用计算机传输拣选指令到操作者面前的显示屏上，导引操作者完成规定的作业。,计算机 辅助 无纸化 拣货系统 计算机 拣选指令 操作者 显示屏 导引 操作者 规定作业,10,电子|标签|拣货|系统|（|DPS|）|：|一种|计算机|辅助|的|无纸化|的|拣货|系统|，|采用|计算机|传输|拣选|指令|到|操作者|面前|的|显示屏|上|，|导引|操作者|完成|规定|的|作业|。,n|n|vn|n|w|nz|w|w|m|n|v|u|vn|u|vn|n|w|v|n|vn|vn|n|v|n|f|u|n|f|w|v|n|v|n|u|n|w,计算机| |辅助| |无纸化| |拣货|系统| |计算机| |拣选|指令| |操作者| |显示屏| |导引| |操作者| |规定|作业,n|w|vn|w|vn|w|vn|n|w|n|w|v|n|w|n|w|n|w|v|w|n|w|v|n
电子标签拣货系统的原理：在每一个货位安装数字显示器，利用计算机的控制将订单信息传输到数字显示器内，拣货人员根据数字显示器所显示的数字拣货，拣完货之后按确认钮即完成拣货工作，也叫做电子标签拣货。,货位 数字显示器 计算机 订单信息 数字显示器 拣货人员 数字拣货 拣货工作 电子标签拣货,10,电子|标签|拣货|系统|的|原理|：|在|每一个|货位|安装|数字显示器|，|利用|计算机|的|控制|将|订单|信息|传输|到|数字|显示器|内|，|拣货|人员|根据|数字|显示器|所|显示|的|数字|拣货|，|拣完|货|之后|按|确认|钮|即|完成|拣货|工作|，|也|叫做|电子|标签|拣货|。,n|n|vn|n|u|n|w|p|r|n|v|nz|w|v|n|u|vn|p|n|n|v|v|n|n|f|w|vn|n|p|n|n|u|v|u|n|vn|w|v|n|f|p|v|n|d|v|vn|n|w|d|v|n|n|vn|w,货位| |数字显示器| |计算机| |订单|信息| |数字显示器| |拣货|人员| |数字|拣货| |拣货|工作| |电子|标签|拣货,n|w|nz|w|n|w|n|n|w|nz|w|vn|n|w|n|vn|w|vn|n|w|n|n|vn
电子标签功能：品种、库位指示； 出库数量显示；操作完成信息确认,品种 库位指示 出库数量显示 操作完成 信息确认,10,电子|标签|功能|：|品种|、|库位|指示|；| |出库|数量|显示|；|操作|完成|信息|确认,n|n|n|w|n|w|n|n|w|w|vn|n|v|w|vn|v|n|v,品种| |库位|指示| |出库|数量|显示| |操作|完成| |信息|确认,n|w|n|n|w|vn|n|v|w|vn|v|w|n|v
电子标签根据其功能可以分为传统电子标签和智慧型电子标签。,传统 智慧型,10,电子|标签|根据|其|功能|可以|分为|传统|电子|标签|和|智慧型|电子|标签|。,n|n|p|r|n|v|v|a|n|n|c|a|n|n|w,传统| |智慧型,n|w|a
分拣策略是影响分拣作业效率的重要因素，对不同的订单需求应采取不同的分拣策略。,分拣作业效率 因素 不同 订单需求 不同 分拣策略,10,分拣|策略|是|影响|分拣|作业|效率|的|重要|因素|，|对|不同|的|订单|需求|应|采取|不同|的|分拣|策略|。,vn|n|v|v|vn|vn|n|u|a|n|w|p|a|u|n|n|v|v|a|u|vn|n|w,分拣|作业|效率| |因素| |不同| |订单|需求| |不同| |分拣|策略,vn|vn|n|w|n|w|a|w|n|n|w|a|w|vn|n